Run: Algorithm: Evaluation No: Grid Size: Ship Sizes: Generations: Population Size: Mutation Rate: Fitness Score: Time Taken For Run
2: Random AI: 55: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 56: 1.02917E-4
2: Random AI: 56: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 87: 1.75875E-4
2: Random AI: 57: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 53: 7.8792E-5
2: Random AI: 58: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 76: 1.83666E-4
2: Random AI: 59: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 69: 1.69916E-4
2: Random AI: 60: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 69: 1.03208E-4
2: Random AI: 61: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 66: 9.7833E-5
2: Random AI: 62: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 57: 1.16667E-4
2: Random AI: 63: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 56: 1.24E-4
2: Random AI: 64: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 53: 9.7E-5
2: Random AI: 65: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 88: 1.28416E-4
2: Random AI: 66: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 71: 1.10166E-4
2: Random AI: 67: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 58: 7.675E-5
2: Random AI: 68: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 73: 1.16E-4
2: Random AI: 69: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 71: 1.77542E-4
2: Random AI: 70: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 68: 1.72292E-4
2: Random AI: 71: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 59: 7.5166E-5
2: Random AI: 72: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 77: 1.43292E-4
2: Random AI: 73: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 47: 6.9959E-5
2: Random AI: 74: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 76: 1.80958E-4
2: Random AI: 75: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 77: 1.4775E-4
2: Random AI: 76: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 81: 1.9375E-4
2: Random AI: 77: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 61: 1.91625E-4
2: Random AI: 78: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 61: 8.3708E-5
2: Random AI: 79: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 64: 1.06584E-4
2: Random AI: 80: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 68: 1.39583E-4
2: Random AI: 81: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 57: 7.45E-5
2: Random AI: 82: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 59: 1.22459E-4
2: Random AI: 83: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 88: 1.4125E-4
2: Random AI: 84: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 85: 1.80416E-4
2: Random AI: 85: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 55: 1.17084E-4
2: Random AI: 86: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 52: 8.75E-5
2: Random AI: 87: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 89: 1.44708E-4
2: Random AI: 88: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 43: 5.475E-5
2: Random AI: 89: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 79: 1.30541E-4
2: Random AI: 90: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 61: 1.72042E-4
2: Random AI: 91: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 96: 1.21167E-4
2: Random AI: 92: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 81: 1.48959E-4
2: Random AI: 93: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 74: 1.35291E-4
2: Random AI: 94: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 59: 1.73083E-4
2: Random AI: 95: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 77: 1.77875E-4
2: Random AI: 96: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 59: 9.5417E-5
2: Random AI: 97: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 77: 2.43625E-4
2: Random AI: 98: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 83: 1.60459E-4
2: Random AI: 99: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 62: 1.02417E-4
2: Random AI: 100: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 88: 1.60541E-4
3: Random AI: 1: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 65: 5.215E-4
3: Random AI: 2: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 53: 7.6584E-5
3: Random AI: 3: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 82: 1.41375E-4
3: Random AI: 4: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 82: 1.19084E-4
3: Random AI: 5: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 85: 2.37667E-4
3: Random AI: 6: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 83: 1.63334E-4
3: Random AI: 7: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 77: 1.32333E-4
3: Random AI: 8: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 58: 7.7125E-5
3: Random AI: 9: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 69: 1.67542E-4
3: Random AI: 10: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 55: 6.95E-5
3: Random AI: 11: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 82: 1.12542E-4
3: Random AI: 12: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 66: 1.62541E-4
3: Random AI: 13: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 46: 5.5375E-5
3: Random AI: 14: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 66: 1.14833E-4
3: Random AI: 15: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 89: 1.29917E-4
3: Random AI: 16: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 73: 1.59458E-4
3: Random AI: 17: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 54: 7.9375E-5
3: Random AI: 18: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 68: 1.655E-4
3: Random AI: 19: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 56: 1.085E-4
3: Random AI: 20: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 55: 1.23625E-4
3: Random AI: 21: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 62: 1.63834E-4
3: Random AI: 22: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 80: 1.29708E-4
3: Random AI: 23: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 55: 1.78125E-4
3: Random AI: 24: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 86: 1.84792E-4
3: Random AI: 25: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 51: 1.1825E-4
3: Random AI: 26: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 52: 9.9208E-5
3: Random AI: 27: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 71: 1.31417E-4
3: Random AI: 28: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 51: 1.88333E-4
3: Random AI: 29: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 94: 1.69042E-4
3: Random AI: 30: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 69: 8.1833E-5
3: Random AI: 31: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 39: 4.4709E-5
3: Random AI: 32: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 80: 1.2525E-4
3: Random AI: 33: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 53: 8.3833E-5
3: Random AI: 34: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 75: 9.8625E-5
3: Random AI: 35: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 55: 9.9125E-5
3: Random AI: 36: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 77: 1.41666E-4
3: Random AI: 37: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 60: 7.3208E-5
3: Random AI: 38: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 87: 2.11708E-4
3: Random AI: 39: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 78: 1.34375E-4
3: Random AI: 40: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 87: 1.64583E-4
3: Random AI: 41: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 77: 1.37875E-4
3: Random AI: 42: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 71: 8.5209E-5
3: Random AI: 43: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 65: 9.9834E-5
3: Random AI: 44: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 69: 1.30333E-4
3: Random AI: 45: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 66: 1.33959E-4
3: Random AI: 46: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 78: 1.14375E-4
3: Random AI: 47: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 87: 2.05917E-4
3: Random AI: 48: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 73: 1.31625E-4
3: Random AI: 49: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 83: 2.01792E-4
3: Random AI: 50: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 92: 1.43625E-4
3: Random AI: 51: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 89: 2.22708E-4
3: Random AI: 52: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 80: 2.40334E-4
3: Random AI: 53: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 55: 1.63E-4
3: Random AI: 54: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 56: 1.43833E-4
3: Random AI: 55: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 50: 1.31334E-4
3: Random AI: 56: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 73: 2.15042E-4
3: Random AI: 57: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 70: 1.28209E-4
3: Random AI: 58: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 42: 6.9583E-5
3: Random AI: 59: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 47: 2.68917E-4
3: Random AI: 60: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 50: 2.12875E-4
3: Random AI: 61: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 50: 1.14625E-4
3: Random AI: 62: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 62: 2.57833E-4
3: Random AI: 63: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 77: 2.42291E-4
3: Random AI: 64: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 64: 1.22708E-4
3: Random AI: 65: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 56: 1.30042E-4
3: Random AI: 66: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 86: 2.04708E-4
3: Random AI: 67: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 46: 1.0025E-4
