Run: Algorithm: Evaluation No: Grid Size: Ship Sizes: Generations: Population Size: Mutation Rate: Fitness Score: Time Taken For Run
1: Random AI: 1: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 51: 0.0022325
1: Random AI: 2: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 48: 5.83E-4
1: Random AI: 3: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 75: 9.75291E-4
1: Random AI: 4: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 45: 7.59916E-4
1: Random AI: 5: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 84: 0.0011435
1: Random AI: 6: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 77: 0.001227875
1: Random AI: 7: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 66: 7.02334E-4
1: Random AI: 8: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 86: 4.38208E-4
1: Random AI: 9: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 89: 2.78791E-4
1: Random AI: 10: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 82: 3.54709E-4
1: Random AI: 11: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 43: 1.45791E-4
1: Random AI: 12: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 62: 1.97917E-4
1: Random AI: 13: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 57: 1.15708E-4
1: Random AI: 14: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 89: 1.55833E-4
1: Random AI: 15: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 72: 1.61875E-4
1: Random AI: 16: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 70: 1.40792E-4
1: Random AI: 17: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 87: 3.06167E-4
1: Random AI: 18: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 84: 1.97208E-4
1: Random AI: 19: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 72: 2.10084E-4
1: Random AI: 20: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 76: 1.93542E-4
1: Random AI: 21: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 68: 2.805E-4
1: Random AI: 22: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 86: 1.57416E-4
1: Random AI: 23: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 77: 1.27292E-4
1: Random AI: 24: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 74: 1.24958E-4
1: Random AI: 25: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 62: 9.8375E-5
1: Random AI: 26: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 82: 1.35541E-4
1: Random AI: 27: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 60: 1.29625E-4
1: Random AI: 28: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 76: 1.43666E-4
1: Random AI: 29: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 73: 1.23875E-4
1: Random AI: 30: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 66: 9.6791E-5
1: Random AI: 31: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 68: 1.055E-4
1: Random AI: 32: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 64: 1.28209E-4
1: Random AI: 33: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 63: 1.2175E-4
1: Random AI: 34: 10: [5, 4, 3, 2, 2]: 50: 100: 0.1: 73: 1.32E-4
